userID,ISBN,bookRating
174296,0446611867,8
174300,088404503X,7
174304,0060296135,7
174304,0064401871,9
174304,006440188X,9
174304,0064409422,9
174304,0064430170,10
174304,013327974X,5
174304,0140277749,7
174304,0140344438,8
174304,0312278586,8
174304,0316769487,10
174304,0345310020,10
174304,0345392825,8
174304,034545538X,7
174304,0375412336,9
174304,0385479565,10
174304,0385498411,5
174304,0385504209,9
174304,0394820371,10
174304,039575514X,8
174304,0451171128,9
174304,0451523733,9
174304,0517706814,10
174304,0553212788,7
174304,0553295276,9
174304,0553573616,8
174304,0590433466,8
174304,0671007718,5
174304,0671028006,5
174304,0671039946,5
174304,0671039954,5
174304,0671039962,5
174304,0671524313,10
174304,0671873199,8
174304,0688148840,5
174304,0688149790,7
174304,0694008621,6
174304,0786869445,7
174304,0806961740,7
174304,080853419X,8
174304,0809239973,8
174304,0822005875,5
174304,0842332286,9
174304,0874869870,8
174304,0894805770,6
174304,0920668364,9
174304,1558745157,7
174320,0743437640,9
174322,0399148817,7
174322,044023722X,8
174322,0451204298,8
174326,0060987561,10
174326,0375506039,7
174326,0375727345,8
174326,0385299079,10
174326,0385502532,8
174326,0385720106,7
174326,044021145X,10
174326,0440224853,9
174326,0671004239,5
174326,0671038184,9
174326,067976402X,8
174326,0786866276,9
174339,0452281679,8
174345,0671870114,8
174357,0670894605,8
174358,0446530077,8
174362,0515124893,8
174367,0061030643,8
174367,042518286X,8
174367,0446611778,8
174367,0446611808,7
174367,0553582135,3
174375,0060393823,7
174375,044021145X,8
174375,044651652X,6
174375,0671042858,9
174375,0679743243,4
174375,1578514878,4
174388,0553246895,5
174405,0385337639,10
174428,0060921145,5
174428,0060938455,5
174428,0312421273,7
174428,0345443284,5
174428,0375414053,8
174428,0375703055,5
174428,0375727345,6
174428,0385505833,6
174428,0452281091,6
174434,0316769487,6
174448,0684869543,7
174477,0679451269,8
174488,0440225272,5
174501,0060938455,10
174501,034543479X,7
174501,042511774X,6
174503,0060926317,5
174503,0316769487,8
174505,0688131158,9
174506,0060168013,8
174506,0525946829,10
174508,0452282829,8
174509,0064401847,10
174512,0385498802,8
174526,0881848387,7
174531,0446525537,7
174534,0064403319,10
174534,019505654X,10
174534,0195092287,10
174534,038531292X,10
174534,044922323X,10
174534,0671638688,10
174534,0804108749,7
174534,0874869870,10
174540,0595189857,8
174564,0440108268,8
174568,0898796326,9
174574,0140083871,10
174575,0375725784,4
174584,0553573136,8
174590,0345443284,7
174590,0375703055,7
174596,0060938455,8
174596,0312179405,5
174596,0312284683,8
174596,0312971125,6
174596,0312980159,7
174596,0345380371,5
174596,0345382536,6
174596,0375727345,7
174596,0380731851,8
174596,0380810220,7
174596,0395478049,7
174596,044021145X,5
174596,0452282152,8
174596,0671664271,7
174596,0679432477,6
174596,0679435328,6
174596,0679446486,5
174596,0871136791,6
174601,0345430514,7
174601,0451451430,4
174610,068816112X,10
174615,0449907481,6
174615,0671008978,7
174615,0679457313,2
174625,0060392827,10
174625,0375411992,7
174625,0452284163,9
174630,044023722X,7
174638,060980619X,10
174638,1573222305,8
174642,0425178102,9
174642,0842329129,8
174646,0440111323,8
174666,0130273635,7
174683,038531258X,10
174683,1880283174,8
174692,067103619X,5
174700,0345402871,8
174700,0345413903,9
174700,0380716542,5
174700,0380790424,10
174700,0440225817,10
174700,044023722X,8
174700,0525945768,10
174700,0671028383,9
174700,074340338X,9
174709,0525946284,10
174719,038531292X,10
174723,0375707972,8
174723,0609807099,5
174723,1573225789,5
174726,0316776963,9
174726,0440225701,8
174726,0440236673,4
174726,0440241537,7
174726,0440241812,7
174726,0446604844,8
174726,0451204050,5
174726,0452279070,7
174726,0515131210,7
174726,0671004530,4
174726,0671021001,8
174726,1551668831,5
174738,0425154882,8
174738,0671038567,7
174744,006052992X,3
174753,0345447840,10
174760,0446358592,5
174760,1551665379,10
174766,1573225789,10
174791,0440477093,5
174791,0671040707,7
174791,0816710384,5
174793,0684864363,7
174805,067155302X,6
174807,0449005615,10
174813,0609809547,8
174817,0061098760,8
174827,0312983743,5
174827,0373218400,5
174827,0425189031,5
174827,0446525502,9
174830,0060149280,9
174830,0156628635,10
174830,0385264763,5
174830,0385296134,5
174830,0399139087,5
174830,0553100777,5
174830,0553261258,7
174830,0553289721,3
174830,0671610996,5
174830,0679401881,3
174830,0688066631,2
174830,080501084X,8
174830,0805019375,8
174834,038082101X,7
174834,0440236673,7
174843,0446528382,8
174848,0060155027,7
174848,0062509802,7
174848,0151006202,8
174848,0316690619,7
174848,039330891X,9
174848,0393951693,8
174848,0395366968,9
174848,0446516538,6
174848,0671422324,9
174848,0671441035,9
174848,0671673394,9
174848,0688063470,8
174848,0875962572,6
174851,0440193613,8
174856,0842329129,7
174861,0449006530,8
174861,0743474198,8
174869,0446323527,7
174876,0440237416,9
174881,0060938455,10
174890,0375724443,9
174890,0385413041,8
174890,044661193X,5
174892,0061098035,8
174892,0316693200,8
174892,034540761X,5
174892,0345435796,9
174892,0380703378,8
174892,0385318294,8
174892,0385334842,9
174892,0399139710,5
174892,0399147020,6
174892,0399148639,8
174892,0425166619,8
174892,0425182878,8
174892,0425183971,8
174892,0440217466,7
174892,0440225825,8
174892,0441006256,6
174892,0446516198,5
174892,0446605018,7
174892,0446607193,7
174892,0446611867,8
174892,0451186648,8
174892,0515095826,6
174892,0515101230,7
174892,0553106341,9
174892,0553582135,5
174892,0671011359,7
174892,0679772677,10
174892,078686804X,6
174892,089296720X,7
174911,0061092614,7
174911,0425163415,7
174911,0440225701,9
174914,0061097314,9
174914,0316769487,10
174914,0375703055,9
174914,0552998486,9
174914,0743418174,8
174914,0749317647,7
174918,0312275528,8
174918,0345433300,10
174918,0385510438,9
174918,0399148469,10
174918,0446527297,10
174918,0786868716,7
174920,0375706062,7
174946,0060539550,7
174952,078686219X,5
174962,1555912400,9
174977,0385326114,5
174978,0440236673,6
174981,044661095X,5
174982,0345361792,9
174987,0156028778,8
174987,0448421542,10
174991,0060926317,10
174998,0142001740,6
175000,0345313860,10
175000,044021145X,9
175003,0812053710,10
175003,1563526514,10
175007,0671525751,9
175007,067943612X,8
175022,0670873926,8
175039,0140230165,9
175048,0385503954,7
175052,0060920432,8
175052,0156711427,8
175052,0312975856,7
175052,0345390458,7
175052,0375500340,9
175052,038531258X,8
175052,0394564324,6
175052,0440111323,8
175052,0440214734,7
175052,0440223202,10
175052,0449219615,8
175052,0451203046,9
175052,0515117234,8
175052,0515131210,8
175052,0517569035,6
175052,051758221X,9
175052,0553574671,8
175052,0553582526,6
175052,0671009540,7
175052,0767905385,8
175052,080411109X,7
175052,1558744592,7
175052,1582342695,10
175060,0345433297,8
175062,0425179605,5
175062,0446611085,4
175066,0141000198,7
175070,0385335466,6
175070,0385335490,10
175070,0385510438,10
175070,0842329250,9
175070,0842332286,10
175085,0440147956,8
175092,0064403823,9
175093,0380792745,8
175093,0385505833,8
175093,0618129022,10
175093,0743418719,8
175098,0345442768,7
175100,0345323440,8
175100,034540288X,8
175100,0425143325,10
175100,0449205878,10
175100,0553248642,10
175100,0671036610,3
175101,0385488521,10
175101,0385493800,5
175101,0399143823,10
175101,0425133540,5
175101,0449219550,8
175117,0060960930,5
175117,0345427637,8
175117,0385486804,8
175121,0688171281,7
175123,0446604844,5
175123,0451200101,8
175134,0385335431,10
175139,0385307756,9
175141,0066214122,7
175141,0399141383,7
175145,0440222656,5
175149,0425147622,10
175149,0425163407,10
175149,0425174271,9
175153,0007110928,8
175154,0060172916,5
175174,0385504209,8
175175,0345366239,7
175175,0743418174,9
175185,0671021001,8
175185,1853261181,8
175186,1565847407,10
175190,0743227441,8
175195,0440235596,7
175205,042516988X,8
175205,042517140X,8
175205,0425181464,8
175205,0425183971,8
175205,0515132020,9
175230,0140280553,8
175235,0156528207,8
175243,0380704587,8
175249,0553582763,8
175249,0806942525,10
175249,1558745157,8
175253,0743412028,8
175254,0385332777,9
175254,044022165X,8
175254,0446604844,9
175254,0446607193,9
175256,0385479565,5
175257,0345443284,7
175257,0688171877,7
175266,0553802488,9
175271,0060987561,9
175271,0316781010,7
175271,038533334X,7
175271,0425170551,6
175271,0671880314,9
175271,0679444815,7
175271,067976402X,9
175271,0786865636,8
175284,0345453328,10
175284,0446612790,10
175287,0060921145,8
175287,0393320073,7
175304,0671021001,9
175329,0151002290,8
175331,0465005594,8
175341,0312185839,8
175341,0399143904,9
175356,0609609874,9
175362,0446604844,10
175377,0151008116,9
175399,0192837028,6
175399,0198319703,9
175399,0671864769,5
175410,0316969680,9
175446,0374281947,6
175446,0375719180,8
175463,0842329129,9
175463,0842329218,9
175463,0842329250,8
175463,0842329269,9
175469,0375725784,8
175485,0451456521,9
175485,0553290797,8
175509,0385493800,7
175512,0061030635,5
175512,0671021001,8
175517,0440217547,8
175517,044651652X,8
175517,0515127833,7
175529,0345424719,8
175529,044023719X,8
175529,0446350109,8
175529,0515111279,8
175529,0515115649,5
175529,0515132020,8
175529,051513287X,8
175532,0399152288,10
175536,0671042262,10
175538,0330375253,6
175576,0446525502,6
175576,0525946969,8
175576,0765303817,10
175592,0345381432,10
175592,0345424719,10
175625,0345432835,7
175636,0064401871,10
175636,0140329692,9
175636,0446391069,9
175636,0446604402,9
175636,0671021001,3
175636,0689803931,9
175636,0894801449,9
175639,052594401X,7
175647,0312984294,3
175703,044021145X,3
175722,0425118703,7
175738,0399150706,6
175738,0679783571,7
175738,1566890756,8
175739,044023722X,7
175740,0375727345,9
175754,0515124435,10
175754,155166089X,5
175759,0310701295,10
175759,0894805770,8
175785,0517703920,10
175794,0804114986,8
175796,0312954212,10
175796,0440235596,10
175802,0385496095,5
175805,080410753X,5
175815,0891075275,9
175826,0440235804,10
175828,080213825X,6
175832,0786868716,10
175840,0671020552,5
175854,048627067X,9
175870,044661193X,9
175874,0446353957,7
175886,0679751521,7
175886,0743225082,8
175892,0452282829,5
175892,0842329218,9
175893,0140017917,7
175910,0679736379,4
175929,0345387651,8
175929,0452283442,8
175967,0452281679,7
175978,0140133968,7
175978,0425115801,8
175993,0446354678,6
176013,0449221393,7
176022,0060185147,9
176054,0345313860,8
176069,0679432477,7
176073,0310213274,8
176074,0743411269,8
176087,0385315082,4
176090,0671004530,7
176094,0440108411,5
176094,0440206154,8
176094,0553258524,9
176099,0060286881,9
176099,0425106403,7
176100,0440214424,8
176100,0446517178,7
176102,0446609617,8
176102,0671027662,4
176105,0679748989,9
176110,0590034251,10
176114,0553569155,10
176114,0553573136,10
176114,0865472807,10
176160,0440224608,6
176170,0786817070,6
176176,0375727345,8
176181,0312278586,10
176181,0380725231,7
176196,0192833596,10
176199,0060185074,7
176214,0061031445,9
176214,039914210X,8
176214,0399145923,8
176214,0399147101,5
176214,0440217563,10
176214,0446611913,8
176214,0553584510,8
176214,0671004107,8
176214,0743457943,6
176214,0842329129,8
176214,084395048X,6
176233,0140430016,8
176233,0471350974,5
176248,0446611867,10
176248,0446679593,10
176251,0452282829,5
176252,0060391626,9
176256,0061010995,7
176256,0316969680,8
176256,0425184951,9
176256,0446523569,10
176256,0446525502,8
176256,0446525537,9
176256,0446527785,8
176256,0446527793,8
176256,0446531332,9
176256,0446679593,8
176257,074322535X,8
176277,0385335660,8
176293,0060177217,9
176293,0446600342,8
176293,0451180216,9
176340,0553584383,6
176348,0060199032,5
176348,0066214122,5
176348,0316895245,3
176348,0345433319,7
176348,0385720920,7
176348,0399148639,6
176348,0446531383,5
176348,0451200101,6
176348,0525946896,6
176348,0684867621,7
176348,0743225082,8
176352,044661095X,4
176355,0515118559,9
176357,0312982518,5
176357,0380732831,5
176367,0060932759,7
176367,0375506039,7
176388,0688177859,9
176401,0446607193,10
176408,0440295572,8
176411,0399138749,5
176418,0670869082,3
176420,0679751521,8
176459,0061097314,3
176459,0312922744,6
176459,034543479X,7
176459,0345453816,5
176459,0452282152,6
176459,0671021001,7
176459,0786866845,8
176459,1573220485,7
176477,0385720955,9
176477,0451210557,9
176477,0671786601,7
176481,0060965053,9
176481,0393315606,8
176486,006103004X,8
176486,0312969414,7
176486,0440225590,7
176486,0671737120,7
176494,0399145672,9
176500,0345444108,7
176500,0688147259,8
176508,0385468709,5
176526,0345310020,10
176526,0375703829,9
176526,0671899481,6
176526,076790382X,6
176526,1573220876,7
176545,0679729976,10
176545,1583220577,7
176572,0670858692,6
176576,0060557540,7
176576,0141000198,6
176576,0375700137,7
176577,0440225701,9
176577,044023722X,7
176595,0679405135,9
176597,0553572997,6
176614,0060927801,7
176619,1563052989,6
176621,0375504613,10
176624,0452281903,10
176627,0061030635,5
176639,0517162008,10
176652,0884861155,7
176658,0439404371,7
176658,0517554399,8
176667,0060185708,10
176667,0312984596,10
176667,031298460X,5
176667,0373218036,10
176667,0515133418,10
176668,0515128015,10
176679,0671867113,8
176682,0553564978,6
176682,1885171080,7
176683,0312319754,8
176687,0804114986,8
176699,0449904067,7
176703,0440236169,7
176708,0345422589,7
176749,014043223X,8
176761,0553573136,7
176785,0316969680,10
176785,0375727345,7
176785,0671021001,7
176790,0385336454,10
176790,0525946969,10
176794,0394585852,6
176795,0312278586,10
176804,0786889608,7
176807,0440225825,9
176835,0425167720,7
176838,0582060214,7
176852,0385319673,7
176853,0385486804,10
176857,0671024248,4
176875,0671004107,8
176879,0440217563,8
176879,0671027581,6
176879,0743444264,5
176884,0689711816,9
176887,0142001740,8
176887,0156007193,7
176887,0316168815,6
176887,078688861X,6
176887,0802135226,9
176890,0345443284,8
176894,0894805770,7
176902,0142001740,9
176902,0380978563,8
176902,0385336810,10
176902,0786886463,9
176902,0805073337,4
176902,1400030927,7
176903,0345443284,6
176903,0786866845,6
176903,140003065X,8
176916,0385504209,9
176932,0446365505,7
176958,0380731983,10
176960,3462028189,4
176966,0345391055,6
176975,038076654X,9
176978,0064400557,7
176978,0064405176,5
176978,014034893X,4
176978,0380790068,5
176978,0380805669,6
176987,0679455116,8
176997,0425172546,6
177008,1576736113,7
177015,0061042935,7
177017,0688165125,8
177021,0380806576,9
177024,0140241930,6
177034,0316143464,9
177040,0316153915,8
177040,0446350982,9
177040,0446354678,5
177040,0446516317,10
177040,0670858692,5
177040,0804109192,10
177050,0446675644,9
177051,0440206154,10
177061,0446354678,7
177065,0425144429,5
177072,0062507729,6
177072,014100018X,9
177072,0345377702,8
177072,0345383230,4
177072,0375719709,7
177072,0385319037,8
177072,0440213525,9
177072,0440220602,8
177072,0446612790,9
177072,0446676071,5
177072,0449006581,9
177072,0451173139,9
177072,0451204301,9
177072,0515119784,8
177072,0515124621,8
177072,0525247262,8
177072,0553066943,8
177072,0671024108,10
177072,0679444815,6
177072,0740741837,9
177072,0743245172,9
177072,0743412028,7
177072,0786889020,3
177072,0786889144,7
177072,0802140122,7
177072,080411109X,7
177072,0811828964,9
177072,0842329129,7
177072,0842329218,8
177072,0842329269,9
177072,0842332251,9
177072,084233226X,8
177072,1550223968,7
177072,1558533532,8
177073,0448410869,7
177073,0515108030,9
177073,0894805770,8
177088,0552134759,6
177090,0312291655,8
177090,0345418824,8
177090,0373218192,6
177090,0380820048,8
177090,0425183971,10
177090,0425189031,10
177090,0446353957,8
177090,0515131229,10
177090,0515132020,8
177090,067976402X,10
177090,0743457951,8
177090,0821755943,9
177091,0449911373,7
177091,0451203771,6
177091,055309999X,8
177091,0553374664,9
177091,0553574671,7
177091,0679444815,9
177091,067976268X,9
177091,0679879242,8
177091,0679879250,7
177091,0679879269,8
177091,0743225325,9
177098,0671618857,4
177099,1551666472,7
177102,0740723367,9
177108,0451202473,8
177113,0425154092,8
177113,042516098X,4
177113,0425172996,7
177113,0446605239,7
177128,0316089699,7
177128,1569472904,7
177134,0385504209,9
177157,0061031070,9
177157,0515131229,9
177157,0786868716,8
177157,1551669048,8
177159,0451191137,2
177166,0517703920,10
177166,091581160X,10
177177,0802431844,9
177180,0060174919,7
177181,0439159636,5
177186,0425120279,5
177186,0425125467,5
177186,0440176484,5
177186,0441002137,5
177186,0451156609,5
177186,0679454446,9
177186,0743406176,10
177186,0804105278,2
177195,0140378278,7
177195,0440224829,9
177195,0452264014,7
177195,0767904427,10
177195,0786812508,9
177209,0451409450,9
177233,0060294671,8
177233,0070064512,7
177233,0310214378,7
177233,0373250142,8
177233,0385336179,8
177233,0440486599,4
177233,0553253360,9
177233,0553275925,8
177233,080213825X,8
177237,042518286X,7
177237,0743411250,9
177237,0821769278,6
177237,1558745157,10
177262,0060972122,8
177262,0375400117,8
177262,0394815009,9
177277,0140293442,7
177277,0380791978,9
177277,0553574116,7
177277,0743216458,8
177277,0812583418,6
177282,0671456547,9
177284,0316776963,10
177284,0375503129,10
177284,0505525542,9
177284,0767903382,9
177284,0966446712,8
177295,0316776963,10
177295,0375705619,5
177295,0375726403,5
177295,0385486804,8
177295,0804114986,5
177295,0871138190,2
177316,0312305060,6
177330,0399136738,8
177346,0316769487,5
177349,0373218397,7
177349,0373218400,7
177349,0373484429,7
177352,0394565614,6
177357,0066214440,5
177363,0375505652,10
177373,0786869216,8
177374,0373483503,10
177374,0373483902,10
177374,0373484003,9
177374,0373484410,7
177374,0373484429,9
177374,0399145923,10
177374,039914840X,8
177374,042517140X,10
177374,0440235421,5
177374,0515118397,10
177374,0515131229,10
177374,0515132020,10
177374,0515132292,10
177374,0515133868,7
177374,0553574663,8
177374,0671003593,6
177374,0671014188,10
177374,0671744593,8
177374,0758200846,10
177375,0061097101,8
177375,0316735736,7
177375,0375726403,10
177375,0385337639,9
177375,0385505833,7
177375,0440224772,8
177375,0440242002,9
177375,0446525537,10
177375,0446693332,9
177375,0449005615,10
177375,0553582755,8
177375,0688167888,8
177375,0743444477,9
177375,0743454502,9
177375,155166285X,9
177386,0060932759,8
177398,0451207645,9
177399,0312421273,6
177401,1569470553,10
177401,1569472475,10
177403,1573229571,9
177405,0393951693,7
177426,0446360589,7
177432,0060188707,10
177432,0312983328,8
177432,0316769487,6
177432,0345313860,8
177432,0345348656,8
177432,0345417623,8
177432,0425119920,7
177432,0425124347,8
177432,0425130711,7
177432,042513525X,9
177432,0425140032,9
177432,0425141551,8
177432,0425155293,8
177432,0445206187,8
177432,0446356573,6
177432,0446356611,7
177432,0446357448,7
177432,0446600253,4
177432,0451156609,7
177432,0451170385,8
177432,0451186362,8
177432,0486295834,9
177432,0486299929,9
177432,0486400611,7
177432,0486424499,10
177432,0553210823,7
177432,0553211927,9
177432,0553214047,7
177432,0553214543,8
177432,055325846X,7
177432,0553528394,8
177432,0727816063,6
177432,0812510011,8
177432,0812530985,6
177432,0812533666,7
177435,0375405445,8
177449,0446525804,8
177451,0425174271,8
177451,0440222656,7
177451,0671638688,7
177451,0671709410,5
177451,0786862564,6
177454,0515130125,9
177458,0060548479,8
177458,0064400557,8
177458,0140042210,6
177458,015216250X,7
177458,031287216X,7
177458,0316106909,7
177458,0316107549,8
177458,0345424654,7
177458,0345447832,8
177458,0385314760,7
177458,0399143165,6
177458,0399145079,9
177458,0425164829,8
177458,0425188485,8
177458,0441002846,8
177458,0441003729,8
177458,0441009387,8
177458,0446521590,5
177458,0446526339,8
177458,0446531480,8
177458,0446606812,5
177458,0446610771,8
177458,0451129504,6
177458,0451458591,7
177458,0486285537,7
177458,0517149591,7
177458,0553577239,8
177458,0553580221,8
177458,0671009249,3
177458,0671011413,4
177458,0671020374,8
177458,0671020781,9
177458,0671032550,7
177458,0671035460,7
177458,0671042432,8
177458,0671746480,6
177458,0671792369,7
177458,0671797476,7
177458,0679444815,8
177458,0679751521,7
177458,0684849143,7
177458,0688150349,7
177458,0688155081,7
177458,0743532945,7
177458,0761537295,6
177458,0812509234,8
177458,0812571088,8
177458,0812571452,7
177458,0836218353,8
177458,0842329129,5
177458,0842342702,4
177458,086492304X,7
177458,087596964X,6
177458,0877799156,8
177458,093108962X,7
177458,1555837298,9
177458,1570424640,7
177458,1570426821,7
177458,1575662663,7
177458,1586212044,8
177479,0060977493,10
177492,0440217547,7
177492,0440224772,9
177492,0515120618,9
177492,0812508491,10
177510,8408031155,5
177514,0375727345,5
177531,0670857459,7
177531,0679457143,8
177531,0786868716,7
177569,0380817691,6
177569,0425132951,8
177569,0446611638,9
177569,0553572326,9
177569,0671042262,10
177569,1551669609,6
177573,0553571656,8
177590,0310251141,9
177590,0316693324,8
177590,0375502238,7
177590,0380018179,9
177590,0670031046,10
177590,0842329110,10
177590,0842329218,10
177590,0842329250,10
177590,0842332251,10
177590,084233226X,10
177590,1576737330,9
177623,0440213290,8
177630,0804111219,5
177630,0874065038,10
177634,0671769227,10
177638,0515132020,10
177638,0553583980,10
177657,0440234697,9
177658,0312305419,4
177660,0140017917,10
177660,0582060214,8
177673,0452282098,8
177673,0786889004,8
177683,0345450175,10
177683,0399148760,8
177683,0399150439,8
177683,0440215285,7
177683,044661257X,9
177683,0671014919,6
177683,0743245520,7
177690,0373484410,5
177690,0373835396,7
177690,038079456X,9
177690,0380794578,8
177690,0380805685,8
177690,0380820447,8
177690,0385504209,10
177690,0440217598,7
177690,0515127833,7
177690,0515128015,6
177690,0553576038,7
177690,0671524208,6
177690,1551666758,8
177690,1551667509,7
177690,1551668327,6
177690,1551668947,7
177703,0451204956,5
177716,0375400117,10
177716,0452274427,10
177731,0425127583,8
177737,067976402X,8
177744,0449207986,7
177744,0887307655,7
177778,044023669X,8
177792,0446612545,8
177799,0399148639,5
177806,0345433785,8
177823,0375727345,8
177838,0446527041,10
177838,0446608653,10
177838,0671004530,10
177850,1400030927,9
177854,0345354648,7
177862,0345447867,8
177862,0425182878,7
177862,0425189864,7
177862,0440217512,5
177862,0515124893,8
177876,0060542845,8
177876,0380804883,9
177876,0399145923,10
177876,0425183971,8
177876,0688143601,8
177894,0849916836,8
177968,0375400117,7
177968,0394712447,5
177971,0671021001,4
177977,0425183750,9
177977,0451204948,7
177977,0515131210,8
177982,0767902521,10
178006,038550120X,6
178012,0060809779,8
178012,0380731754,6
178022,0425175413,8
178022,051512608X,5
178032,031231292X,8
178032,0345468694,9
178032,0736908552,8
178032,0767913795,8
178032,0786868716,7
178032,1580623700,10
178035,0312983417,8
178035,0330341634,5
178035,0440115450,8
178045,0399145621,6
178056,0316769487,6
178056,0440217563,8
178058,0425147622,8
178058,042518286X,8
178058,0553572326,8
178058,055358264X,5
178058,0671525743,10
178065,0156001942,4
178065,0385475721,5
178065,0452282152,4
178066,0553800949,10
178069,0440216540,8
178078,0380793342,7
178079,0061098795,10
178079,0316693200,10
178079,0425194515,10
178079,0553582747,10
178079,0553584480,10
178079,0743417682,10
178079,1551666839,10
178089,0061031410,9
178093,0425087832,5
178097,0064407055,9
178104,0440236703,10
178107,0141007338,10
178107,3462028189,6
178112,0671867156,9
178114,0786868414,10
178115,0385475721,10
178129,031242227X,8
178130,0060542845,8
178130,0395522498,9
178130,0553289322,10
178130,0553583395,9
178130,0786866837,9
178130,0878573410,8
178130,0914629921,8
178151,0345443284,9
178151,0385505833,8
178151,0440224624,7
178151,068484267X,10
178151,0931580366,7
178157,0375726403,8
178179,0452283795,8
178181,0312301731,8
178181,0679429220,8
178181,0965260313,7
178181,1889392146,9
178190,067972883X,3
178191,0385311923,9
178194,0060177764,7
178195,0345384369,10
178199,0061015725,5
178199,014028009X,10
178199,0140291962,9
178199,0142001740,10
178199,0312422156,10
178199,0316769177,7
178199,0345420438,5
178199,0345443284,7
178199,0345452534,8
178199,0375421440,10
178199,0380731851,8
178199,0380820447,7
178199,0385504209,8
178199,0394578791,6
178199,0440507049,7
178199,0446517224,6
178199,0446527297,8
178199,0449000265,5
178199,0449227421,8
178199,0517706660,3
178199,0553099604,8
178199,0553292722,6
178199,0671004107,9
178199,0679454497,10
178199,0679459626,8
178199,067976402X,10
178199,0684855631,8
178199,0696204479,10
178199,0786866462,8
178199,0849911672,9
178199,1560252758,8
178201,0060188731,6
178201,0375707972,7
178201,0375724834,8
178201,0385318782,3
178201,0385475721,8
178201,0385498802,9
178201,0449005615,9
178201,0452282152,9
178201,0515122491,5
178201,0525944680,5
178201,0679455884,4
178201,0688171621,9
178201,0743418174,5
178201,0767903382,6
178210,0486277860,8
178211,0140092315,8
178220,0553582658,5
178223,0373483902,7
178223,0553582747,8
178223,0670674249,10
178229,0446531332,3
178233,0399142991,8
178238,034540047X,7
178240,034539657X,7
178240,0395083567,7
178240,0399150838,7
178240,0425163407,8
178240,0440220602,8
178240,0671525751,8
178254,0451166892,9
178269,0399135782,5
178269,1573241962,5
178288,0061030996,6
178295,0375707972,7
178315,0345452550,9
178322,0312278586,2
178322,0375502238,8
178322,0375504613,5
178322,0440223202,7
178322,0446610399,5
178322,051512219X,5
178322,0517621878,5
178322,0517882124,2
178322,1575660571,8
178337,0385720955,10
178348,0425179613,4
178348,0671042262,6
178349,0679459596,7
178355,0316969680,7
178356,0380767619,9
178356,0380974037,2
178356,0515114006,4
178356,0515137111,4
178356,0671524097,8
178412,0515131229,9
178429,0399142851,8
178446,0446527785,6
178450,0553584375,10
178458,0515135062,8
178460,0671533983,10
178463,0345447859,7
178467,0316603570,7
178467,0399151273,7
178485,0310213452,9
178494,0446607711,8
178507,0060176148,6
178515,0451202341,8
178522,0060177144,7
178522,0060177764,7
178522,0060191821,8
178522,0060195460,9
178522,0060198346,5
178522,0060391626,10
178522,0312205279,5
178522,0316690619,8
178522,0316693200,5
178522,0316693324,8
178522,0316693863,8
178522,0316969680,10
178522,0375501916,8
178522,0375502025,10
178522,038529929X,9
178522,0385485212,6
178522,0385486804,9
178522,0385490992,5
178522,0399138153,5
178522,0399140093,5
178522,0399141383,5
178522,0399142282,8
178522,0399143823,5
178522,0399143874,5
178522,039914496X,5
178522,039914613X,5
178522,0399148639,6
178522,0446341878,9
178522,0446341894,9
178522,044651652X,10
178522,0446527017,8
178522,0446527033,5
178522,0446606324,9
178522,0451203054,7
178522,0525945040,5
178522,0553106341,9
178522,0553576623,5
178522,0671034006,5
178522,0671556657,5
178522,067167367X,8
178522,0671867164,5
178522,0679452354,8
178522,0679459626,8
178522,0684810395,8
178522,0684835975,5
178522,0688065708,6
178522,0688065716,7
178522,0688084885,5
178522,0688084893,5
178522,0688084907,5
178522,0688084915,5
178522,0688162827,7
178522,0743206045,9
178526,0060915544,9
178529,0312958129,8
178535,0671038184,8
178544,0440224837,5
178544,0446611638,5
178558,044023722X,8
178570,0340767960,7
178570,1569470952,4
178572,0399151729,7
178578,0553582763,8
178586,0446613053,6
178587,0515127132,5
178597,0060194170,7
178597,0140230270,6
178597,0312421265,9
178597,0375701044,8
178597,0385333676,7
178597,0385337647,9
178597,0446679364,9
178597,0446690449,9
178597,0525945938,7
178597,0679736379,8
178613,0394578791,7
178625,0671014196,7
178667,0060927216,5
178667,0060938455,7
178667,0141000198,6
178667,0142001740,9
178667,0312305060,7
178667,0316969443,7
178667,0373218036,7
178667,0373218486,5
178667,0374480133,9
178667,0375506039,8
178667,0385333064,6
178667,0385425074,7
178667,0425124347,5
178667,0425128164,5
178667,044023722X,3
178667,0446530077,8
178667,0446603392,5
178667,0451163249,5
178667,0451203771,7
178667,0452268060,8
178667,0515130389,7
178667,0515131229,5
178667,0553096060,6
178667,0671008978,6
178667,0671027123,8
178667,0671582321,7
178667,0671867113,8
178667,0694516996,7
178667,0743240855,8
178667,0743457943,5
178667,0786817070,7
178667,1573225789,5
178668,0446532231,8
178693,0767904141,7
178695,0375703373,10
178700,0449910237,8
178726,0440193613,3
178726,0446527297,3
178733,0446513067,6
178733,0451170385,10
178749,1558745718,5
178753,0451209907,9
178755,0380820293,7
178761,0553580191,6
178762,0385504209,6
178768,0316781010,3
178797,0140153195,8
178797,0140231668,8
178797,0316777722,6
178797,0345391837,7
178797,0385413041,6
178797,0452282829,6
178814,0679879269,9
178880,039914210X,7
178880,060980877X,10
178885,0091736579,10
178905,0451409450,6
178905,0553282204,6
178905,0812542843,7
